,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
558,Porsche Cayenne Coupe S,85000,Porsche,Cayenne Coupe,2020,78 000 km,Benzina,440 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
559,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
560,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
561,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
562,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
563,Volkswagen Golf,13000,Volkswagen,Golf,2019,163 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
564,Audi A4,7750,Audi,A4,2010,191 000 km,Benzina,120 CP,1 798 cm3,Fata,Euro 5,Automata,Combi,Germania,,Da
565,Renault Megane,2750,Renault,Megane,2008,233 000 km,Diesel,110 CP,1 461 cm3,Fata,,Manuala,Combi,Germania,Da,Da
566,Dacia Logan MCV 1.5 dCi Prestige,7200,Dacia,Logan,2016,210 151 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
567,Iveco Massif,4990,Iveco,Massif,2008,270 000 km,Diesel,116 CP,2 300 cm3,,,Automata,Monovolum,,,
568,BMW Seria 3,15700,BMW,Seria 3,2013,197 000 km,Diesel,183 CP,1 995 cm3,Spate,Euro 5,Automata,Sedan,,,Da
569,Volvo XC 60 T8 Twin Engine AWD R-Design,38068,Volvo,XC 60,2019,110 347 km,Hibrid,320 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Suedia,Da,Da
570,Audi A7 3.0 55 TFSI quattro S tronic,52900,Audi,A7,2019,49 500 km,Benzina,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,Da
571,Peugeot 407 SW 1.6HDi SR Confort,3400,Peugeot,407,2007,218 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Sedan,,,
572,Mercedes-Benz A 250 7G-DCT,39270,Mercedes-Benz,A,2021,39 749 km,Benzina,224 CP,1 991 cm3,Fata,Euro 5,Automata,Sedan,Germania,,Da
573,BMW Seria 3 330e iPerformance AT Luxury Line,32990,BMW,Seria 3,2019,35 686 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
574,Mazda CX-5 2.2 SKYACTIV-D AWD Aut. Sports-Line,22499,Mazda,CX-5,2018,129 900 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
575,Volkswagen Passat Variant 2.0 TDI DSG,23400,Volkswagen,Passat,2017,47 849 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
576,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
577,Audi A6,5200,Audi,A6,2008,281 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Sedan,,,
578,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,26000,Land Rover,Discovery Sport,2017,86 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
579,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
580,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
581,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
582,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
583,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
584,Dacia Logan MCV 1.5 dCi Prestige,7200,Dacia,Logan,2016,210 151 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
585,Mercedes-Benz A 250 7G-DCT,39270,Mercedes-Benz,A,2021,39 749 km,Benzina,224 CP,1 991 cm3,Fata,Euro 5,Automata,Sedan,Germania,,Da
586,BMW X3,45934,BMW,X3,2019,38 900 km,Diesel,326 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
587,BMW Seria 3 330e iPerformance AT Luxury Line,32990,BMW,Seria 3,2019,35 686 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
588,Volkswagen Passat Variant 2.0 TDI DSG,23400,Volkswagen,Passat,2017,47 849 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
589,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
590,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
591,Volkswagen Tiguan 2.0 TDI 4Motion Trend & Fun,8400,Volkswagen,Tiguan,2008,151 475 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Belgia,Da,Da
592,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
593,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
594,Volkswagen Golf,13000,Volkswagen,Golf,2019,163 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
595,Volkswagen Golf,5990,Volkswagen,Golf,2010,230 900 km,Diesel,105 CP,1 598 cm3,,,Automata,Combi,,,
596,Audi A7 3.0 55 TFSI quattro S tronic,52900,Audi,A7,2019,49 500 km,Benzina,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,Da
597,Seat Ateca 2.0 TDI 4Drive DSG XCELLENCE,21408,Seat,Ateca,2018,102 338 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
598,Peugeot 407 SW 1.6HDi SR Confort,3400,Peugeot,407,2007,218 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Sedan,,,
599,Volkswagen ARTEON 2.0 TDI DSG Elegance,45570,Volkswagen,ARTEON,2022,5 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,,,Da
600,BMW X3,45934,BMW,X3,2019,38 900 km,Diesel,326 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
601,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
602,Volkswagen Tiguan 2.0 TDI 4Motion Trend & Fun,8400,Volkswagen,Tiguan,2008,151 475 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Belgia,Da,Da
603,BMW X2 xDrive20d Aut. M Sport,20990,BMW,X2,2019,190 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,Da
604,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
605,Porsche Cayenne Coupe S,85000,Porsche,Cayenne Coupe,2020,78 000 km,Benzina,440 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
606,Jeep Wrangler Unlimited 2.8 CRD AT Sahara,37900,Jeep,Wrangler,2016,110 000 km,Diesel,200 CP,2 776 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
607,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
608,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
609,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
610,Nissan Qashqai,11989,Nissan,Qashqai,2012,160 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
611,Volkswagen Golf,13000,Volkswagen,Golf,2019,163 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
612,Dacia Logan MCV 1.5 dCi Prestige,7200,Dacia,Logan,2016,210 151 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
613,Volvo XC 60 T8 Twin Engine AWD R-Design,38068,Volvo,XC 60,2019,110 347 km,Hibrid,320 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Suedia,Da,Da
614,Audi A7 3.0 55 TFSI quattro S tronic,52900,Audi,A7,2019,49 500 km,Benzina,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,Da
615,Seat Ateca 2.0 TDI 4Drive DSG XCELLENCE,21408,Seat,Ateca,2018,102 338 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
616,BMW Seria 1 116d EfficientDynamics Edition Urban Line,6900,BMW,Seria 1,2012,177 300 km,Diesel,116 CP,1 598 cm3,Spate,Euro 5,Manuala,Compacta,,,
617,Peugeot 407 SW 1.6HDi SR Confort,3400,Peugeot,407,2007,218 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Sedan,,,
618,Volkswagen ARTEON 2.0 TDI DSG Elegance,45570,Volkswagen,ARTEON,2022,5 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,,,Da
619,Mercedes-Benz A 250 7G-DCT,39270,Mercedes-Benz,A,2021,39 749 km,Benzina,224 CP,1 991 cm3,Fata,Euro 5,Automata,Sedan,Germania,,Da
620,Mazda CX-5 2.2 SKYACTIV-D AWD Aut. Sports-Line,22499,Mazda,CX-5,2018,129 900 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
621,Volkswagen Passat Variant 2.0 TDI DSG,23400,Volkswagen,Passat,2017,47 849 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
622,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
623,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
624,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
625,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
626,Porsche Cayenne Coupe S,85000,Porsche,Cayenne Coupe,2020,78 000 km,Benzina,440 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
627,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
628,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
629,Dacia Logan MCV 1.5 dCi Prestige,7200,Dacia,Logan,2016,210 151 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
630,Seat Ateca 2.0 TDI 4Drive DSG XCELLENCE,21408,Seat,Ateca,2018,102 338 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
631,BMW Seria 1 116d EfficientDynamics Edition Urban Line,6900,BMW,Seria 1,2012,177 300 km,Diesel,116 CP,1 598 cm3,Spate,Euro 5,Manuala,Compacta,,,
632,Volkswagen ARTEON 2.0 TDI DSG Elegance,45570,Volkswagen,ARTEON,2022,5 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,,,Da
633,Mercedes-Benz A 250 7G-DCT,39270,Mercedes-Benz,A,2021,39 749 km,Benzina,224 CP,1 991 cm3,Fata,Euro 5,Automata,Sedan,Germania,,Da
634,BMW X3,45934,BMW,X3,2019,38 900 km,Diesel,326 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
635,BMW Seria 3 330e iPerformance AT Luxury Line,32990,BMW,Seria 3,2019,35 686 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
636,Volkswagen Passat Variant 2.0 TDI DSG,23400,Volkswagen,Passat,2017,47 849 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
637,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
638,Volkswagen Tiguan 2.0 TDI 4Motion Trend & Fun,8400,Volkswagen,Tiguan,2008,151 475 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Belgia,Da,Da
639,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
640,BMW X2 xDrive20d Aut. M Sport,20990,BMW,X2,2019,190 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,Da
641,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
642,Audi A6,5200,Audi,A6,2008,281 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Sedan,,,
643,Jeep Wrangler Unlimited 2.8 CRD AT Sahara,37900,Jeep,Wrangler,2016,110 000 km,Diesel,200 CP,2 776 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
644,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
645,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
646,Dacia Logan MCV 1.5 dCi Prestige,7200,Dacia,Logan,2016,210 151 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
647,Volkswagen Golf,5990,Volkswagen,Golf,2010,230 900 km,Diesel,105 CP,1 598 cm3,,,Automata,Combi,,,
648,Audi A7 3.0 55 TFSI quattro S tronic,52900,Audi,A7,2019,49 500 km,Benzina,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,Da
649,Seat Ateca 2.0 TDI 4Drive DSG XCELLENCE,21408,Seat,Ateca,2018,102 338 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
650,BMW Seria 1 116d EfficientDynamics Edition Urban Line,6900,BMW,Seria 1,2012,177 300 km,Diesel,116 CP,1 598 cm3,Spate,Euro 5,Manuala,Compacta,,,
651,Peugeot 407 SW 1.6HDi SR Confort,3400,Peugeot,407,2007,218 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Sedan,,,
652,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
653,BMW X2 xDrive20d Aut. M Sport,20990,BMW,X2,2019,190 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,Da
654,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
655,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,26000,Land Rover,Discovery Sport,2017,86 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
656,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
657,Jeep Wrangler Unlimited 2.8 CRD AT Sahara,37900,Jeep,Wrangler,2016,110 000 km,Diesel,200 CP,2 776 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
658,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
659,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
660,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
661,Nissan Qashqai,11989,Nissan,Qashqai,2012,160 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
662,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
663,Dacia Logan MCV 1.5 dCi Prestige,7200,Dacia,Logan,2016,210 151 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Germania,Da,Da
664,BMW Seria 3,15700,BMW,Seria 3,2013,197 000 km,Diesel,183 CP,1 995 cm3,Spate,Euro 5,Automata,Sedan,,,Da
665,Volvo XC 60 T8 Twin Engine AWD R-Design,38068,Volvo,XC 60,2019,110 347 km,Hibrid,320 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Suedia,Da,Da
666,BMW Seria 1 116d EfficientDynamics Edition Urban Line,6900,BMW,Seria 1,2012,177 300 km,Diesel,116 CP,1 598 cm3,Spate,Euro 5,Manuala,Compacta,,,
667,Peugeot 407 SW 1.6HDi SR Confort,3400,Peugeot,407,2007,218 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Sedan,,,
668,Volkswagen ARTEON 2.0 TDI DSG Elegance,45570,Volkswagen,ARTEON,2022,5 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,,,Da
669,BMW Seria 3 330e iPerformance AT Luxury Line,32990,BMW,Seria 3,2019,35 686 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
670,Mazda CX-5 2.2 SKYACTIV-D AWD Aut. Sports-Line,22499,Mazda,CX-5,2018,129 900 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
671,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
672,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
673,Volkswagen Tiguan 2.0 TDI 4Motion Trend & Fun,8400,Volkswagen,Tiguan,2008,151 475 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Belgia,Da,Da
674,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
675,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
676,Audi A6,5200,Audi,A6,2008,281 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Sedan,,,
677,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
678,Porsche Cayenne Coupe S,85000,Porsche,Cayenne Coupe,2020,78 000 km,Benzina,440 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
679,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
680,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
681,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
682,Nissan Qashqai,11989,Nissan,Qashqai,2012,160 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
683,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
684,Volkswagen Golf,5990,Volkswagen,Golf,2010,230 900 km,Diesel,105 CP,1 598 cm3,,,Automata,Combi,,,
685,Iveco Massif,4990,Iveco,Massif,2008,270 000 km,Diesel,116 CP,2 300 cm3,,,Automata,Monovolum,,,
686,BMW Seria 3,15700,BMW,Seria 3,2013,197 000 km,Diesel,183 CP,1 995 cm3,Spate,Euro 5,Automata,Sedan,,,Da
687,Seat Ateca 2.0 TDI 4Drive DSG XCELLENCE,21408,Seat,Ateca,2018,102 338 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
688,BMW Seria 1 116d EfficientDynamics Edition Urban Line,6900,BMW,Seria 1,2012,177 300 km,Diesel,116 CP,1 598 cm3,Spate,Euro 5,Manuala,Compacta,,,
689,Peugeot 407 SW 1.6HDi SR Confort,3400,Peugeot,407,2007,218 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Sedan,,,
690,BMW X3,45934,BMW,X3,2019,38 900 km,Diesel,326 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
691,BMW Seria 3 330e iPerformance AT Luxury Line,32990,BMW,Seria 3,2019,35 686 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
692,Mazda CX-5 2.2 SKYACTIV-D AWD Aut. Sports-Line,22499,Mazda,CX-5,2018,129 900 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
693,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
694,Volkswagen Tiguan 2.0 TDI 4Motion Trend & Fun,8400,Volkswagen,Tiguan,2008,151 475 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Belgia,Da,Da
695,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
696,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
697,Porsche Cayenne Coupe S,85000,Porsche,Cayenne Coupe,2020,78 000 km,Benzina,440 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
698,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
699,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
700,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
701,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
702,Volkswagen Golf,13000,Volkswagen,Golf,2019,163 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
703,BMW Seria 5 518d,12500,BMW,Seria 5,2014,280 000 km,Diesel,143 CP,1 995 cm3,Spate,,Manuala,Combi,,,
704,Opel Astra,2750,Opel,Astra,2008,159 077 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Compacta,,,Da
705,Volkswagen Golf Plus,7499,Volkswagen,Golf Plus,2011,229 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Automata,Compacta,Germania,Da,Da
706,Mercedes-Benz GLE 400 d 4MATIC,109898,Mercedes-Benz,GLE,2023,1 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
707,Dacia Sandero 1.2 75CP Ambiance,4950,Dacia,Sandero,2015,135 000 km,Benzina,75 CP,1 149 cm3,Fata,,Manuala,Masina de oras,,,
708,Volkswagen Golf,5990,Volkswagen,Golf,2010,230 900 km,Diesel,105 CP,1 598 cm3,,,Automata,Combi,,,
709,Iveco Massif,4990,Iveco,Massif,2008,270 000 km,Diesel,116 CP,2 300 cm3,,,Automata,Monovolum,,,
710,Mercedes-Benz A 250 7G-DCT,39270,Mercedes-Benz,A,2021,39 749 km,Benzina,224 CP,1 991 cm3,Fata,Euro 5,Automata,Sedan,Germania,,Da
711,BMW X3,45934,BMW,X3,2019,38 900 km,Diesel,326 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
712,BMW Seria 3 330e iPerformance AT Luxury Line,32990,BMW,Seria 3,2019,35 686 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
713,Mazda CX-5 2.2 SKYACTIV-D AWD Aut. Sports-Line,22499,Mazda,CX-5,2018,129 900 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
714,BMW Seria 5 518d,12500,BMW,Seria 5,2014,280 000 km,Diesel,143 CP,1 995 cm3,Spate,,Manuala,Combi,,,
715,Opel Astra,2750,Opel,Astra,2008,159 077 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Compacta,,,Da
