,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
798,Nissan Qashqai 1.2 DIG-T Start/Stop Tekna,12450,Nissan,Qashqai,2015,125 884 km,Benzina,115 CP,1 197 cm3,Fata,,Manuala,SUV,,,Da
799,Seat Leon 1.2 TSI Start&Stop Style,10300,Seat,Leon,2016,91 000 km,Benzina,110 CP,1 197 cm3,Fata,Euro 6,Manuala,Compacta,Romania,,
800,Ford Transit Connect 1.5 TDCI Combi Commercial LWB(L2) N1 Trend,13950,Ford,Transit Connect,2017,110 000 km,Diesel,100 CP,1 498 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,,
801,Opel Astra,6950,Opel,Astra,2017,229 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
802,Volkswagen Touareg,24500,Volkswagen,Touareg,2017,105 000 km,Diesel,262 CP,2 967 cm3,4x4 (automat),,Automata,SUV,,,
803,Peugeot 3008,33944,Peugeot,3008,2021,62 780 km,Hibrid,299 CP,1 598 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
804,Audi Q5 2.0 TDI Quattro,9990,Audi,Q5,2009,244 000 km,Diesel,170 CP,1 968 cm3,4x4 (automat),,Manuala,SUV,Franta,Da,Da
805,Audi A4 2.0 TDI B8,6200,Audi,A4,2009,283 000 km,Diesel,136 CP,1 968 cm3,Fata,Euro 4,Manuala,Combi,Germania,,Da
806,BMW Seria 5 520d,11250,BMW,Seria 5,2013,310 000 km,Diesel,184 CP,1 995 cm3,Spate,,Automata,Sedan,,,
807,Toyota Avensis,2600,Toyota,Avensis,2008,252 896 km,Diesel,150 CP,2 231 cm3,,,Manuala,Compacta,,,
808,Nissan Qashqai,9300,Nissan,Qashqai,2013,160 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,SUV,Franta,,Da
809,Mazda CX-5,15250,Mazda,CX-5,2017,99 000 km,Diesel,150 CP,2 191 cm3,,,Manuala,SUV,Italia,Da,Da
810,Volvo V60,13600,Volvo,V60,2014,188 418 km,Hibrid,,,4x4 (automat),,Automata,Combi,,,Da
811,Audi A4 Avant 2.0 TDI S tronic Sport,19249,Audi,A4,2018,138 968 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,Da
812,Ford Mondeo 2.0 TDCi Powershift Titanium,15950,Ford,Mondeo,2018,130 370 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,Da
813,Nissan Qashqai 1.6 DCI Start/Stop X-TRONIC Acenta,15250,Nissan,Qashqai,2016,141 147 km,Diesel,130 CP,1 598 cm3,Fata,,Automata,SUV,,,Da
814,BMW X5 xDrive30d AT MHEV,76900,BMW,X5,2021,29 800 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,Germania,,Da
815,Volkswagen Golf Variant 1.6 TDI DPF Style,5990,Volkswagen,Golf,2011,200 300 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
816,Audi A3 Sportback 1.4 TFSI Ambition,5800,Audi,A3,2009,145 000 km,Benzina,125 CP,1 390 cm3,Fata,Euro 5,Manuala,Combi,,,
817,Mercedes-Benz GLC Coupe 250 4MATIC,36750,Mercedes-Benz,GLC Coupe,2019,123 000 km,Benzina,211 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
818,Audi Q5 2.0 TDI Quattro S tronic Sport,35000,Audi,Q5,2017,94 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
819,Mercedes-Benz ML 350 BlueTec 4MATIC Aut,27000,Mercedes-Benz,ML,2013,182 000 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
820,Ford Focus 1.5 EcoBlue Trend,15999,Ford,Focus,2021,28 560 km,Diesel,120 CP,1 499 cm3,Fata,,Manuala,Compacta,,,Da
821,Ford Focus 1.5 EcoBlue Trend,15499,Ford,Focus,2021,44 839 km,Diesel,120 CP,1 499 cm3,Fata,,Manuala,Compacta,,,Da
822,Land Rover Defender 110 3.0D 300 X,119487,Land Rover,Defender,2023,1 km,Diesel,300 CP,2 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Slovacia,,Da
823,Renault Clio V Blue dCi Life,11399,Renault,Clio,2020,98 655 km,Diesel,85 CP,1 461 cm3,Fata,,Manuala,Masina de oras,,,Da
824,BMW X4 M M40d,40790,BMW,X4 M,2020,131 000 km,Diesel,326 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
825,Ford Mondeo 2.0 TDCi Aut. Titanium,20949,Ford,Mondeo,2021,44 438 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Compacta,,,Da
826,Ford Focus 1.5 EcoBlue Trend,15699,Ford,Focus,2021,33 387 km,Diesel,120 CP,1 499 cm3,Fata,,Manuala,Compacta,,,Da
827,Renault Clio V Blue dCi Life,11399,Renault,Clio,2020,98 655 km,Diesel,85 CP,1 461 cm3,Fata,,Manuala,Masina de oras,,,Da
828,Ford Mondeo 2.0 TDCi Aut. Titanium,20949,Ford,Mondeo,2021,44 438 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Compacta,,,Da
829,Ford Focus 1.5 EcoBlue Trend,15699,Ford,Focus,2021,33 387 km,Diesel,120 CP,1 499 cm3,Fata,,Manuala,Compacta,,,Da
830,Volkswagen Polo 1.4 TDI CR BMT Comfortline,9299,Volkswagen,Polo,2017,64 368 km,Diesel,90 CP,1 422 cm3,Fata,,Manuala,Masina de oras,,,Da
831,BMW Seria 3,10000,BMW,Seria 3,2011,161 000 km,Benzina,170 CP,1 995 cm3,Spate,Euro 5,Manuala,Sedan,Germania,,
832,Opel Zafira 1.8i Elegance,2350,Opel,Zafira,2001,152 000 km,Benzina + GPL,125 CP,1 796 cm3,Fata,Euro 4,Manuala,Combi,,,
833,Skoda RAPID 1.4 TDI Ambition,9999,Skoda,RAPID,2017,95 448 km,Diesel,90 CP,1 422 cm3,Fata,,Manuala,Sedan,,,Da
834,Renault Clio V Blue dCi Life,11698,Renault,Clio,2020,84 002 km,Diesel,85 CP,1 461 cm3,Fata,,Manuala,Masina de oras,,,Da
835,Renault Clio V Blue dCi Life,11698,Renault,Clio,2020,84 551 km,Diesel,85 CP,1 461 cm3,Fata,,Manuala,Masina de oras,,,Da
836,Renault Clio V Blue dCi Life,11199,Renault,Clio,2020,109 256 km,Diesel,85 CP,1 461 cm3,Fata,,Manuala,Masina de oras,,,Da
837,Dacia Duster 1.5 dCi 4WD Comfort,14548,Dacia,Duster,2019,134 510 km,Diesel,109 CP,1 461 cm3,4x4 (manual),,Manuala,SUV,,,Da
838,Volvo V40 D2 94g Momentum,8950,Volvo,V40,2013,111 138 km,Diesel,115 CP,1 560 cm3,Fata,,Manuala,Compacta,Romania,,Da
839,BMW Seria 1 120d xDrive Aut. M Sport,41033,BMW,Seria 1,2020,28 300 km,Diesel,190 CP,1 995 cm3,,Euro 6,Automata,Compacta,,,Da
840,Mercedes-Benz EQS,129362,Mercedes-Benz,EQS,2022,5 km,Electric,333 CP,,4x4 (automat),Euro 6,Automata,Sedan,,,Da
841,Mercedes-Benz EQS 450 4MATIC,148400,Mercedes-Benz,EQS,2023,5 km,Electric,360 CP,,4x4 (automat),Euro 6,Automata,SUV,,,Da
842,Toyota Corolla 1.8 HSD Dynamic,29241,Toyota,Corolla,2023,10 km,Hibrid,98 CP,1 798 cm3,Fata,Euro 6,Automata,Combi,,Da,Da
843,Toyota Auris 1.8 L VVT-i Hybrid Luna,16599,Toyota,Auris,2017,41 426 km,Hibrid,99 CP,1 798 cm3,Fata,,Automata,Compacta,Romania,Da,
844,BMW Seria 3 318d GT Aut.,6499,BMW,Seria 3,2009,352 000 km,Diesel,143 CP,1 995 cm3,Spate,Euro 5,Automata,Sedan,Romania,Da,Da
845,BMW X4,41990,BMW,X4,2019,92 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
846,Toyota Land Cruiser 2.8l Turbo D-4D AVS Aut. Luxury,49900,Toyota,Land Cruiser,2019,157 760 km,Diesel,177 CP,2 755 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
847,Renault Megane,13450,Renault,Megane,2021,69 000 km,Benzina,114 CP,999 cm3,,Euro 6,Manuala,Sedan,Romania,Da,Da
848,Ford Galaxy,4500,Ford,Galaxy,2008,256 459 km,Diesel,115 CP,1 998 cm3,Fata,,Manuala,Monovolum,,,
849,Hyundai Santa Fe,2790,Hyundai,Santa Fe,2003,299 000 km,Diesel,112 CP,1 991 cm3,,,Automata,SUV,,,
850,Hyundai I30 1.4 100CP 5DR M/T Highway+,14400,Hyundai,I30,2019,16 000 km,Benzina,100 CP,1 368 cm3,,,Manuala,Compacta,,,
851,Audi A6 2.7 TDI DPF Multitronic Avant,5950,Audi,A6,2010,386 700 km,Diesel,190 CP,2 698 cm3,Fata,,Automata,Combi,,,
852,Mercedes-Benz E,6990,Mercedes-Benz,E,2005,262 000 km,Diesel,150 CP,2 200 cm3,,,Automata,Sedan,,,
853,Dacia Duster 1.6 4x4 Ambiance,6950,Dacia,Duster,2011,167 000 km,Benzina,114 CP,1 598 cm3,4x4 (manual),Euro 5,Manuala,SUV,Germania,,Da
854,Volkswagen Tiguan,22500,Volkswagen,Tiguan,2019,184 890 km,Diesel,150 CP,1 968 cm3,,,Manuala,SUV,,,
855,Volkswagen Tiguan 2.0 TDI CR DPF 4Motion Sport&Style,8500,Volkswagen,Tiguan,2009,187 000 km,Diesel,170 CP,1 968 cm3,4x4 (manual),,Manuala,SUV,,,
856,Mercedes-Benz G AMG 63 SW Long Aut.,250000,Mercedes-Benz,G,2023,2 000 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6c,Automata,SUV,Romania,Da,Da
857,Land Rover Range Rover Vogue,35300,Land Rover,Range Rover Vogue,2014,139 000 km,Diesel,258 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
858,Audi A8,51000,Audi,A8,2019,162 000 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
859,Opel Crossland 1.2 Start/Stop Edition,15990,Opel,Crossland,2022,7 156 km,Benzina,110 CP,1 199 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
860,Mercedes-Benz GLC 300 de 4MATIC,95113,Mercedes-Benz,GLC,2023,2 km,Hibrid,197 CP,1 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
861,Renault Megane,11750,Renault,Megane,2020,65 000 km,Benzina,116 CP,1 332 cm3,,Euro 6,Manuala,Compacta,Romania,Da,Da
862,Renault Megane Energy dCi Intens,11950,Renault,Megane,2019,59 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
863,Mercedes-Benz GLE AMG 53 MHEV 4MATIC+,112037,Mercedes-Benz,GLE,2021,28 500 km,Benzina,435 CP,2 999 cm3,4x4 (automat),Euro 6d,Automata,SUV,Germania,,Da
864,BMW Seria 5 520d xDrive Aut. M Sport Edition,18250,BMW,Seria 5,2016,178 000 km,Diesel,190 CP,1 995 cm3,,,Automata,Sedan,,,
865,Volkswagen Passat Variant 2.0 Blue TDI DSG SCR Comfortline,7790,Volkswagen,Passat,2011,230 000 km,Diesel,140 CP,1 968 cm3,Fata,,Automata,Combi,,,
866,Dacia Duster,17000,Dacia,Duster,2018,47 000 km,Diesel,115 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,,Da
867,Toyota Land Cruiser 2.8l Turbo D-4D Aut. Executive,25990,Toyota,Land Cruiser,2017,331 873 km,Diesel,177 CP,2 755 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
868,Ford Mondeo 2.0 TDCi Aut. Titanium,16489,Ford,Mondeo,2019,140 000 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6d,Automata,Sedan,Romania,Da,Da
869,BMW X6 xDrive40i AT MHEV,69950,BMW,X6,2021,96 700 km,Benzina,333 CP,2 998 cm3,4x4 (automat),,Automata,SUV,,Da,Da
870,Citroën C4,7400,Citroën,C4,2017,202 000 km,Diesel,99 CP,1 560 cm3,,,Automata,Compacta,,,
871,Audi A5 Sportback 2.0 TDI S tronic,27990,Audi,A5,2019,109 000 km,Diesel,190 CP,1 968 cm3,,,Automata,Sedan,,,
872,BMW Seria 3 316i,1700,BMW,Seria 3,2000,236 482 km,Benzina,105 CP,1 895 cm3,Spate,,Manuala,Sedan,Germania,,
873,Volkswagen Golf,13950,Volkswagen,Golf,2018,117 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
874,Mercedes-Benz GLB 200 4MATIC Aut.,44900,Mercedes-Benz,GLB,2023,17 000 km,Benzina,163 CP,1 332 cm3,4x4 (automat),,Automata,SUV,,,
875,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC AMG Line,45500,Mercedes-Benz,GLC,2020,50 000 km,Diesel,194 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
876,Mercedes-Benz C 250 d 9G-TRONIC AMG Line,29980,Mercedes-Benz,C,2017,142 000 km,Diesel,204 CP,2 143 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
877,Audi Q5 2.0 TDI,12950,Audi,Q5,2013,243 000 km,Diesel,143 CP,1 968 cm3,,,Manuala,SUV,,,
878,Renault Megane III Coupe 1.9 dCi,7289,Renault,Megane,2011,160 000 km,Diesel,130 CP,1 870 cm3,Fata,Euro 5,Manuala,Coupe,Belgia,Da,Da
879,Bentley Bentayga,259994,Bentley,Bentayga,2021,12 430 km,Hibrid,551 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
880,Mercedes-Benz E 200 4Matic Cabrio 9G-TRONIC AMG Line,51989,Mercedes-Benz,E,2021,45 000 km,Benzina,197 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
881,Audi Q5,43480,Audi,Q5,2021,22 100 km,Diesel,204 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
882,Peugeot Traveller,17750,Peugeot,Traveller,2019,217 000 km,Diesel,120 CP,1 499 cm3,,Euro 6,Manuala,Monovolum,Romania,Da,Da
883,Mercedes-Benz GLE Coupe 350 d 4Matic 9G-TRONIC AMG Line,78000,Mercedes-Benz,GLE Coupe,2021,50 000 km,Diesel,272 CP,2 925 cm3,,,Automata,SUV,,,Da
884,Skoda Superb 2.0 TDI 4X4 DSG Style,22955,Skoda,Superb,2016,73 089 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Austria,,
885,Dacia Sandero Stepway,9950,Dacia,Sandero Stepway,2018,117 350 km,Diesel,95 CP,1 461 cm3,Fata,Euro 6,Manuala,Compacta,Romania,,
886,BMW Seria 3 330i Aut. M Sport,37999,BMW,Seria 3,2019,45 200 km,Benzina,252 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,,,
887,Mercedes-Benz GLA 200 d 4Matic 7G-DCT AMG Line,19799,Mercedes-Benz,GLA,2016,196 700 km,Diesel,136 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
888,Volkswagen Taigo 1.0 TSI DSG Life,23800,Volkswagen,Taigo,2023,2 500 km,Benzina,110 CP,999 cm3,Fata,Euro 6d-Temp,Automata,SUV,,Da,Da
889,Toyota Auris 1.8 L VVT-i TS Hybrid Luna,10489,Toyota,Auris,2012,100 000 km,Hibrid,99 CP,1 798 cm3,Fata,Euro 5,Automata,Compacta,Belgia,Da,Da
890,BMW Seria 3 318d GT Aut. Sport Line,14990,BMW,Seria 3,2014,175 518 km,Diesel,143 CP,1 995 cm3,Spate,Euro 6,Automata,Sedan,,,
891,Lexus CT 200h Aut. Executive,10989,Lexus,CT,2013,170 000 km,Hibrid,99 CP,1 798 cm3,Fata,Euro 5b,Automata,Compacta,Belgia,Da,Da
892,Ford Mondeo 2.0 Duratorq TDCi Powershift,8489,Ford,Mondeo,2014,140 000 km,Diesel,140 CP,1 998 cm3,Fata,Euro 5,Automata,Sedan,Romania,Da,Da
893,Peugeot 508 RXH Hybrid4,11489,Peugeot,508,2014,200 000 km,Hibrid,163 CP,1 997 cm3,4x4 (automat),Euro 5,Automata,Combi,Belgia,Da,Da
894,Ford Mondeo 2.0 HEV Vignale,22989,Ford,Mondeo,2021,40 000 km,Hibrid,187 CP,1 999 cm3,Fata,Euro 6d,Automata,Sedan,Belgia,Da,Da
895,Skoda Octavia 2.0 TDI (Green tec) DSG Ambition,13500,Skoda,Octavia,2019,198 000 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Sedan,,,
896,Seat Ibiza 1.2 TDI Ecomotive,3950,Seat,Ibiza,2011,211 111 km,Diesel,75 CP,1 199 cm3,Fata,Euro 5a,Manuala,Masina de oras,,,
897,Mercedes-Benz GLE 350 d 4MATIC,56989,Mercedes-Benz,GLE,2018,71 000 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
898,Land Rover Discovery Sport 2.0 D200 MHEV SE,55514,Land Rover,Discovery Sport,2022,2 400 km,Diesel,204 CP,1 997 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
899,Volvo XC 40 D3 AWD Momentum Pro,23989,Volvo,XC 40,2019,125 000 km,Diesel,150 CP,1 969 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,Belgia,Da,Da
900,Volvo XC 90 T8 eAWD Inscription,57120,Volvo,XC 90,2019,75 000 km,Hibrid,303 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
901,Mercedes-Benz A 220 d Aut.,30345,Mercedes-Benz,A,2020,26 500 km,Diesel,190 CP,1 950 cm3,Fata,Euro 6,Automata,Compacta,,,Da
902,Volkswagen Transporter,6900,Volkswagen,Transporter,2008,280 000 km,Diesel,102 CP,1 896 cm3,,,Manuala,Monovolum,,,
903,Mercedes-Benz C 220 CDI Sportcoupe,2499,Mercedes-Benz,C,2005,232 069 km,Diesel,150 CP,2 148 cm3,Spate,,Manuala,Coupe,Spania,,Da
904,Chevrolet Captiva 2.0 FWD 7XC LT,5499,Chevrolet,Captiva,2007,156 000 km,Diesel,150 CP,1 991 cm3,4x4 (automat),Euro 4,Manuala,SUV,Romania,,
905,Jeep Compass 1.5 AT 2WD MHEV Limited,30309,Jeep,Compass,2023,1 km,Benzina,130 CP,1 469 cm3,Fata,Euro 6,Automata,SUV,Italia,,Da
906,Volkswagen Tiguan 1.6 TDI SCR Comfortline,16889,Volkswagen,Tiguan,2017,172 600 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,SUV,Italia,Da,
907,Jeep Renegade,31445,Jeep,Renegade,2022,1 km,Hibrid,130 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Italia,,Da
908,Volkswagen Golf 1.6 TDI DSG Comfortline,15988,Volkswagen,Golf,2018,23 762 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Romania,Da,Da
909,Fiat Tipo 1.0 Final City Life,11700,Fiat,Tipo,2020,21 080 km,Benzina,100 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Romania,,
910,Mercedes-Benz A,21990,Mercedes-Benz,A,2018,102 677 km,Diesel,116 CP,1 461 cm3,Fata,Euro 6,Automata,Compacta,Romania,,
911,Porsche Cayenne Hybrid 3.0 L S E,23990,Porsche,Cayenne,2013,130 389 km,Benzina,416 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Franta,,
912,Volkswagen Transporter Multivan 4MOTION Comfortline,13500,Volkswagen,Transporter,2008,288 600 km,Diesel,130 CP,2 460 cm3,4x4 (automat),Euro 5,Manuala,Monovolum,,,Da
913,Ford Focus 2.0 TDCi Powershift Titanium,9790,Ford,Focus,2017,198 000 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6,Automata,Combi,Germania,,
914,Alfa Romeo Tonale,39688,Alfa Romeo,Tonale,2022,1 km,Hibrid,160 CP,1 469 cm3,Fata,Euro 6,Automata,SUV,Italia,,Da
915,Audi A5 Sportback 2.0 TDI S tronic quattro,30000,Audi,A5,2019,168 272 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
916,Skoda Octavia 1.6 TDI (Green tec) Joy,13483,Skoda,Octavia,2017,112 495 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,
917,Kia Sorento 2.2 DSL 8DCT 4x4 5P Activ,42868,Kia,Sorento,2021,36 895 km,Diesel,202 CP,2 151 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
918,Mercedes-Benz G AMG 63 SW Long Aut.,199325,Mercedes-Benz,G,2021,29 757 km,Benzina,585 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
919,Kia Sorento 2.2 DSL 8DCT 4x4 7P Premium+,49480,Kia,Sorento,2021,42 000 km,Diesel,202 CP,2 151 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
920,Mazda CX-7,6990,Mazda,CX-7,2010,166 080 km,Diesel,173 CP,2 184 cm3,4x4 (automat),Euro 5,Manuala,SUV,,,
921,Jeep Compass 1.5 AT 2WD MHEV S,34874,Jeep,Compass,2023,2 km,Benzina,130 CP,1 469 cm3,Fata,Euro 6,Automata,SUV,Italia,,Da
922,Jeep Renegade 1.0 Turbo 4x2 M6 Limited,22499,Jeep,Renegade,2022,1 km,Benzina,120 CP,999 cm3,Fata,Euro 6,Manuala,SUV,Italia,,Da
923,Audi A4,8500,Audi,A4,2010,270 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 5,Manuala,Sedan,Belgia,Da,Da
924,BMW Seria 4 420d Gran Coupe Aut. Advantage,21949,BMW,Seria 4,2019,127 995 km,Diesel,190 CP,1 995 cm3,Spate,Euro 6,Automata,Sedan,,,
925,Land Rover Range Rover Evoque,18990,Land Rover,Range Rover Evoque,2015,138 755 km,Diesel,150 CP,2 179 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,,Da
926,Opel Meriva 1.4 Edition,1690,Opel,Meriva,2006,180 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
927,BMW X6 M M50d,80000,BMW,X6 M,2020,56 000 km,Diesel,400 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
928,Mercedes-Benz GLC Coupe 200 4MATIC MHEV,82243,Mercedes-Benz,GLC Coupe,2023,5 km,Benzina,204 CP,1 999 cm3,4x4 (automat),,Automata,SUV,,Da,Da
929,Ford Transit Custom Kombi 320 2.0 EcoBlue 130 CP L2H1 Trend,41055,Ford,Transit Custom,2023,750 km,Diesel,130 CP,1 995 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,Da
930,Mercedes-Benz GLC 400 e 4MATIC,89726,Mercedes-Benz,GLC,2023,5 km,Hibrid,252 CP,1 999 cm3,4x4 (automat),,Automata,SUV,Germania,,Da
931,Opel Astra,4599,Opel,Astra,2010,208 300 km,Diesel,110 CP,1 686 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
932,Volkswagen Golf Plus,4290,Volkswagen,Golf Plus,2008,220 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Compacta,Germania,Da,
933,Mercedes-Benz GLC Coupe,85850,Mercedes-Benz,GLC Coupe,2023,,Benzina,258 CP,1 999 cm3,4x4 (automat),Euro 6b,Automata,SUV,,,Da
934,Mercedes-Benz S 400 d 4MATIC Long Aut,129889,Mercedes-Benz,S,2023,8 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
935,Kia Ceed Cee'd 1.6 T-GDI GT,16499,Kia,Ceed,2018,79 000 km,Benzina,204 CP,1 591 cm3,Fata,Euro 6,Manuala,Compacta,Romania,,
936,Toyota Proace Verso 1.5 D-4D 102CP 8+1 Base Compact,20500,Toyota,Proace,2022,490 km,Diesel,102 CP,1 499 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,
937,Mercedes-Benz GLE Coupe 350 d 4Matic 9G-TRONIC AMG Line,44613,Mercedes-Benz,GLE Coupe,2015,188 000 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6d,Automata,SUV,,,Da
938,Ford Kuga,33799,Ford,Kuga,2021,4 672 km,Hibrid,225 CP,2 488 cm3,,Euro 6,Automata,SUV,,Da,Da
939,Volkswagen Taigo 1.0 TSI Life,18564,Volkswagen,Taigo,2023,5 km,Benzina,95 CP,999 cm3,Fata,Euro 6,Manuala,SUV,,,Da
940,Mercedes-Benz EQB 300 4MATIC,60511,Mercedes-Benz,EQB,2023,6 000 km,Electric,228 CP,,4x4 (automat),,Automata,SUV,,,Da
941,Mercedes-Benz CLA AMG 45 S 4Matic+ Shooting B AMG Speedsh 8G-D,71281,Mercedes-Benz,CLA,2020,21 256 km,Benzina,421 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,
942,BMW X3 xDrive20d AT Advantage,29750,BMW,X3,2019,73 390 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,Romania,,
943,Volkswagen Polo 1.4 TDI CR BMT Trendline,7973,Volkswagen,Polo,2018,116 000 km,Diesel,75 CP,1 422 cm3,Fata,Euro 6,Manuala,Masina de oras,Romania,Da,Da
944,Jeep Renegade,30899,Jeep,Renegade,2022,1 km,Hibrid,130 CP,1 332 cm3,Fata,Euro 6,Automata,Monovolum,Italia,Da,Da
945,Volkswagen Golf,4999,Volkswagen,Golf,2010,258 000 km,Benzina,105 CP,1 197 cm3,,Euro 5,Manuala,Masina mica,Germania,,
946,Toyota C-HR 2.0 HSD 184 CP 4x2 CVT Style,30500,Toyota,C-HR,2022,4 500 km,Hibrid,152 CP,1 987 cm3,Fata,,Automata,SUV,Romania,,Da
947,Volkswagen Polo 1.4 TDI CR BMT Trendline,7973,Volkswagen,Polo,2018,116 000 km,Diesel,75 CP,1 422 cm3,Fata,Euro 6,Manuala,Masina de oras,Romania,Da,Da
948,Volkswagen Golf,4999,Volkswagen,Golf,2010,258 000 km,Benzina,105 CP,1 197 cm3,,Euro 5,Manuala,Masina mica,Germania,,
949,BMW Seria 5 530d xDrive Aut.,33903,BMW,Seria 5,2015,80 000 km,Diesel,258 CP,2 993 cm3,4x4 (manual),Euro 5,Automata,Sedan,,,Da
950,Alfa Romeo GTV 2.0 JTS Medio,5490,Alfa Romeo,GTV,2004,181 960 km,Benzina,165 CP,1 970 cm3,Fata,Euro 4,Manuala,Coupe,Italia,,Da
951,Toyota Corolla,23750,Toyota,Corolla,2020,70 848 km,Hibrid,122 CP,1 798 cm3,Fata,Euro 6,Automata,Sedan,,,
952,Mercedes-Benz C 180 (BlueTEC) d 7G-TRONIC,17450,Mercedes-Benz,C,2016,100 000 km,Diesel,116 CP,1 598 cm3,Spate,Euro 6,Automata,Sedan,Belgia,,
953,Volkswagen Golf 1.0 TSI Comfortline,14450,Volkswagen,Golf,2020,42 900 km,Benzina,115 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Romania,,Da
954,BMW Seria 4 420d Gran Coupe Aut. Sport Line,15290,BMW,Seria 4,2014,179 990 km,Diesel,190 CP,1 995 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
